Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788760963,2,,Aggregated,7.900000,0.000000,110,120,130,140,240,300,340,440,12000,12000,12000,197,0,110,194.68930565284063,94.8015321046114,11804.785870015621,109.20812182741116
1788760964,2,,Aggregated,7.800000,0.000000,110,120,130,140,240,290,330,340,12000,12000,12000,205,0,110,191.97384868180606,94.8015321046114,11804.785870015621,108.70243902439024
1788760965,2,,Aggregated,7.900000,0.000000,110,120,130,140,230,290,330,340,12000,12000,12000,212,0,110,190.01751099954762,94.8015321046114,11804.785870015621,108.29716981132076
1788760966,2,,Aggregated,8.000000,0.000000,110,120,130,150,240,290,330,340,12000,12000,12000,218,0,110,189.91996407820716,94.8015321046114,11804.785870015621,108.39908256880734
1788760967,2,,Aggregated,8.000000,0.000000,110,120,140,160,240,280,330,340,12000,12000,12000,225,0,110,188.61317489813598,94.8015321046114,11804.785870015621,108.44888888888889
1788760968,2,,Aggregated,7.800000,0.000000,110,120,140,160,240,290,340,420,12000,12000,12000,232,0,110,187.98946021305366,94.8015321046114,11804.785870015621,108.50431034482759
1788760969,2,,Aggregated,7.500000,0.000000,110,120,140,170,240,290,340,420,12000,12000,12000,239,0,110,186.5088404419298,94.8015321046114,11804.785870015621,108.11715481171548
1788760970,2,,Aggregated,7.500000,0.000000,110,130,140,170,230,280,340,420,12000,12000,12000,246,0,110,185.55328646122015,94.8015321046114,11804.785870015621,107.78455284552845
1788760971,2,,Aggregated,7.400000,0.000000,110,130,140,170,230,290,330,420,12000,12000,12000,252,0,110,184.98179138941128,94.8015321046114,11804.785870015621,107.85714285714286
1788760972,2,,Aggregated,7.300000,0.000000,110,130,140,170,240,290,330,420,12000,12000,12000,260,0,110,184.11904767316838,94.8015321046114,11804.785870015621,108.23846153846154
1788760973,2,,Aggregated,7.300000,0.000000,110,130,140,170,240,280,330,420,12000,12000,12000,267,0,110,182.66317811236482,94.8015321046114,11804.785870015621,107.91385767790263
1788760974,2,,Aggregated,7.100000,0.000000,110,130,140,170,240,280,330,420,12000,12000,12000,275,0,110,181.17505412464115,94.8015321046114,11804.785870015621,107.91272727272727
1788760975,2,,Aggregated,7.000000,0.000000,110,130,140,160,230,280,330,420,12000,12000,12000,284,0,110,179.0082071650393,94.8015321046114,11804.785870015621,107.52816901408451
1788760977,2,,Aggregated,7.000000,0.000000,110,130,140,160,230,280,330,420,12000,12000,12000,292,0,110,177.60277509749932,94.77759897708893,11804.785870015621,107.54109589041096
1788760978,2,,Aggregated,6.900000,0.000000,110,130,140,160,230,280,330,420,12000,12000,12000,300,0,110,176.83319782062122,94.77759897708893,11804.785870015621,107.57
1788760979,2,,Aggregated,7.200000,0.000000,110,130,140,160,230,270,330,340,12000,12000,12000,308,0,110,175.4851321010947,94.77759897708893,11804.785870015621,107.56818181818181
1788760980,2,,Aggregated,7.400000,0.000000,110,130,140,160,230,270,330,340,12000,12000,12000,316,0,110,174.58361749024473,94.77759897708893,11804.785870015621,107.88924050632912
1788760981,2,,Aggregated,7.600000,0.000000,110,130,140,160,230,270,330,340,12000,12000,12000,326,0,110,173.05072330144102,94.77759897708893,11804.785870015621,107.78834355828221
1788760982,2,,Aggregated,7.600000,0.000000,110,130,140,160,230,270,330,340,12000,12000,12000,333,0,110,172.3750830437798,94.77759897708893,11804.785870015621,107.83483483483484
